Feature ID,GeneID
A_01_P1803816,LOC697644
A_01_P1803821,ZNF862
A_01_P1803826,0
A_01_P1803831,SSPO
A_01_P1803836,0
A_01_P1803841,0
A_01_P1803846,LOC713120
A_01_P1803851,0
A_01_P1803856,0
A_01_P1803861,0
A_01_P1803866,ABCF2
A_01_P1803871,CRYGN
A_01_P1803876,0
A_01_P1803881,0
A_01_P1803886,0
A_01_P1803891,DPP6
A_01_P1803896,0
A_01_P1803901,DPP6
A_01_P1803906,0
A_01_P1803911,0
A_01_P1803916,0
A_01_P1803921,0
A_01_P1803926,0
A_01_P1803931,0
A_01_P1803936,0
A_01_P1803943,DNAJB6
A_01_P1803946,0
A_01_P1803952,0
A_01_P1803956,0
A_01_P1803961,WDR60
A_01_P1803966,0
A_01_P1803971,TMPRSS15
A_01_P1803976,JAM2
A_01_P1803981,0
A_01_P1803986,LOC694973
A_01_P1803991,URB1
A_01_P1803996,0
A_01_P1804001,0
A_01_P1804006,DOP1B
A_01_P1804011,0
A_01_P1804016,0
A_01_P1804021,BACE2
A_01_P1804026,CRYAA
A_01_P1804031,RRP1B
A_01_P1804036,AGPAT3
A_01_P1804041,0
A_01_P1804046,DAGLB
A_01_P1804051,0
A_01_P1804056,ETV1
A_01_P1804061,ETV1
A_01_P1804066,DNAH11
A_01_P1804071,POLM
A_01_P1804076,NPC1L1
A_01_P1804081,0
A_01_P1804086,0
A_01_P1804091,LOC106996551
A_01_P1804096,0
A_01_P1804101,0
A_01_P1804106,GUSBA
A_01_P1804112,0
A_01_P1804116,LOC695887
A_01_P1804121,SBDS
A_01_P1804126,FZD9
A_01_P1804131,0
A_01_P1804136,0
A_01_P1804141,0
A_01_P1804146,CLIP2
A_01_P1804151,CLIP2
A_01_P1804156,RHBDD2
A_01_P1804161,0
A_01_P1804166,CCDC146
A_01_P1804171,GNAI1
A_01_P1804176,0
A_01_P1804181,LRCH4
A_01_P1804186,0
A_01_P1804191,AGFG2
A_01_P1804196,AGFG2
A_01_P1804201,0
A_01_P1804206,LOC106997582
A_01_P1804211,PSMC2
A_01_P1804216,SLC26A5
A_01_P1804221,FAM71F2
A_01_P1804226,NRF1
A_01_P1804231,0
A_01_P1804236,0
A_01_P1804241,0
A_01_P1804246,MGAM
A_01_P1804251,0
A_01_P1804256,PDIA4
A_01_P1804261,0
A_01_P1804266,NOM1
A_01_P1804271,MNX1
A_01_P1804276,MNX1
A_01_P1804281,FOXQ1
A_01_P1804286,0
A_01_P1804291,0
A_01_P1804296,0
A_01_P1804301,MYLK4
A_01_P1804306,PSMG4
A_01_P1804311,0
A_01_P1804316,0
A_01_P1804321,0
A_01_P1804326,0
A_01_P1804331,0
A_01_P1804336,0
A_01_P1804341,LYRM4
A_01_P1804346,0
A_01_P1804351,0
A_01_P1804356,0
A_01_P1804361,GLRX
A_01_P1804366,SSR1
A_01_P1804371,0
A_01_P1804376,0
A_01_P1804381,0
A_01_P1804386,TFAP2A
A_01_P1804391,0
A_01_P1804396,0
A_01_P1804401,0
A_01_P1804406,0
A_01_P1804411,RNF182
A_01_P1804416,0
A_01_P1804421,0
A_01_P1804426,LOC106997839
A_01_P1804436,0
A_01_P1804441,0
A_01_P1804446,DCDC2
A_01_P1804451,ALDH5A1
A_01_P1804456,0
A_01_P1804461,0
A_01_P1804466,RPS23
A_01_P1804471,ARMH2
A_01_P1804476,0
A_01_P1804481,0
A_01_P1804486,HFE
A_01_P1804491,0
A_01_P1804496,0
A_01_P1804501,LOC697527
A_01_P1804506,0
A_01_P1804511,0
A_01_P1804516,HIST1H2BJ
A_01_P1804521,0
A_01_P1804526,0
A_01_P1804531,0
A_01_P1804536,0
A_01_P1804541,0
A_01_P1804546,0
A_01_P1804551,LOC704341
A_01_P1804556,LOC704664
A_01_P1804561,RPSA
A_01_P1804566,0
A_01_P1804571,0
A_01_P1804576,0
A_01_P1804581,0
A_01_P1804586,0
A_01_P1804591,0
A_01_P1804596,ZSCAN23
A_01_P1804601,0
A_01_P1804606,0
A_01_P1804611,MOG
A_01_P1804616,MOG
A_01_P1804621,0
A_01_P1804626,ETF1
A_01_P1804631,0
A_01_P1804636,LOC712069
A_01_P1804646,0
A_01_P1804651,0
A_01_P1804656,0
A_01_P1804661,0
A_01_P1804666,0
A_01_P1804671,0
A_01_P1804676,0
A_01_P1804681,MUC21
A_01_P1804686,0
A_01_P1804691,SAPCD1
A_01_P1804696,0
A_01_P1804701,0
A_01_P1804706,0
A_01_P1804711,LOC721200
A_01_P1804716,EGFL8
A_01_P1804721,0
A_01_P1804726,0
A_01_P1804731,0
A_01_P1804736,KIFC1
A_01_P1804741,ITPR3
A_01_P1804746,0
A_01_P1804751,GRM4
A_01_P1804756,0
A_01_P1804761,0
A_01_P1804766,0
A_01_P1804776,0
A_01_P1804781,0
A_01_P1804786,0
A_01_P1804791,0
A_01_P1804796,KCTD20
A_01_P1804801,0
A_01_P1804806,0
A_01_P1804811,0
A_01_P1804816,0
A_01_P1804821,0
A_01_P1804826,FGD2
A_01_P1804831,LOC719382
A_01_P1804836,0
A_01_P1804841,0
A_01_P1804846,0
A_01_P1804851,0
A_01_P1804856,0
A_01_P1804861,0
A_01_P1804866,0
A_01_P1804871,0
A_01_P1804876,0
A_01_P1804884,GUCA1B
A_01_P1804886,0
A_01_P1804891,0
A_01_P1804896,0
A_01_P1804901,0
A_01_P1804906,KLC4
A_01_P1804911,0
A_01_P1804916,RSPH9
A_01_P1804921,0
A_01_P1804926,0
A_01_P1804931,TCTE1
A_01_P1804936,0
A_01_P1804941,0
A_01_P1804946,OPN5
A_01_P1804951,ANKRD66
A_01_P1804956,0
A_01_P1804961,0
A_01_P1804966,C4H6orf141
A_01_P1804971,0
A_01_P1804976,MLIP
A_01_P1804981,LOC711533
A_01_P1804986,0
A_01_P1804991,0
A_01_P1804996,0
A_01_P1805001,0
A_01_P1805006,0
A_01_P1805011,0
A_01_P1805016,0
A_01_P1805021,0
A_01_P1805031,0
A_01_P1805036,0
A_01_P1805041,0
A_01_P1805046,0
A_01_P1805051,0
A_01_P1805056,0
A_01_P1805061,0
A_01_P1805066,0
A_01_P1805071,0
A_01_P1805076,0
A_01_P1805081,OGFRL1
A_01_P1805086,0
A_01_P1805091,0
A_01_P1805096,LOC716490
A_01_P1805101,0
A_01_P1805106,0
A_01_P1805111,LOC716824
A_01_P1805116,0
A_01_P1805121,0
A_01_P1805126,SMAP1
A_01_P1805132,0
A_01_P1805136,0
A_01_P1805141,0
A_01_P1805146,0
A_01_P1805151,TTK
A_01_P1805156,0
A_01_P1805161,0
A_01_P1805166,CEP162
A_01_P1805171,0
A_01_P1805176,0
A_01_P1805181,0
A_01_P1805186,0
A_01_P1805191,0
A_01_P1805196,0
A_01_P1805201,MDN1
A_01_P1805206,0
A_01_P1805211,0
A_01_P1805216,0
A_01_P1805221,FUT9
A_01_P1805226,0
A_01_P1805231,0
A_01_P1805236,0
A_01_P1805241,0
A_01_P1805246,0
A_01_P1805251,0
A_01_P1805256,0
A_01_P1805261,0
A_01_P1805266,0
A_01_P1805271,CD24
A_01_P1805276,0
A_01_P1805281,0
A_01_P1805286,0
A_01_P1805291,0
A_01_P1805299,0
A_01_P1805301,0
A_01_P1805306,0
A_01_P1805311,ARID1B
A_01_P1805316,0
A_01_P1805326,SYNE1
A_01_P1805331,0
A_01_P1805336,SYNE1
A_01_P1805341,0
A_01_P1805346,PPP1R14C
A_01_P1805351,0
A_01_P1805356,ULBP3
A_01_P1805367,0
A_01_P1805371,BTF3
A_01_P1805376,LOC106998084
A_01_P1805381,0
A_01_P1805386,0
A_01_P1805391,0
A_01_P1805396,0
A_01_P1805401,0
A_01_P1805406,0
A_01_P1805411,AIG1
A_01_P1805416,0
A_01_P1805421,LOC702175
A_01_P1805426,0
A_01_P1805431,LOC704929
A_01_P1805436,0
A_01_P1805441,0
A_01_P1805446,0
A_01_P1805451,0
A_01_P1805456,0
A_01_P1805461,RPS11
A_01_P1805466,0
A_01_P1805471,0
A_01_P1805476,0
A_01_P1805481,0
A_01_P1805486,0
A_01_P1805491,0
A_01_P1805496,0
A_01_P1805501,0
A_01_P1805506,0
A_01_P1805511,0
A_01_P1805516,TRDN
A_01_P1805521,0
A_01_P1805526,LOC106995226
A_01_P1805531,0
A_01_P1805536,0
A_01_P1805541,RWDD1
A_01_P1805546,0
A_01_P1805551,0
A_01_P1805556,0
A_01_P1805561,HS3ST5
A_01_P1805566,0
A_01_P1805574,0
A_01_P1805576,0
A_01_P1805581,0
A_01_P1805586,0
A_01_P1805591,LOC700544
A_01_P1805596,0
A_01_P1805601,0
A_01_P1805606,0
A_01_P1805611,0
A_01_P1805616,0
A_01_P1805622,0
A_01_P1805626,0
A_01_P1805631,LPA
A_01_P1805636,0
A_01_P1805641,0
A_01_P1805646,0
A_01_P1805651,0
A_01_P1805656,0
A_01_P1805661,0
A_01_P1805666,0
A_01_P1805671,0
A_01_P1805676,0
A_01_P1805681,0
A_01_P1805686,AFDN
A_01_P1805691,0
A_01_P1805696,0
A_01_P1805701,0
A_01_P1805706,0
A_01_P1805711,0
A_01_P1805716,0
A_01_P1805721,0
A_01_P1805726,0
A_01_P1805731,0
A_01_P1805736,C4H6orf120
A_01_P1805741,0
A_01_P1805746,0
A_01_P1805751,0
A_01_P1805756,0
A_01_P1805761,0
A_01_P1805766,DLL1
A_01_P1805771,0
A_01_P1805776,LOC106997768
A_01_P1805783,0
A_01_P1805786,JARID2
A_01_P1805791,GPLD1
A_01_P1805796,SLC17A2
A_01_P1805801,0
A_01_P1805806,0
A_01_P1805811,0
A_01_P1805816,0
A_01_P1805821,0
A_01_P1805826,0
A_01_P1805831,0
A_01_P1805836,CCHCR1
A_01_P1805841,CCHCR1
A_01_P1805846,0
A_01_P1805851,0
A_01_P1805856,0
A_01_P1805861,0
A_01_P1805866,0
A_01_P1805871,SLC26A8
A_01_P1805876,0
A_01_P1805881,POLH
A_01_P1805886,0
A_01_P1805891,MTO1
A_01_P1805896,MTO1
A_01_P1805901,SENP6
A_01_P1805906,MDN1
A_01_P1805911,PRDM13
A_01_P1805916,0
A_01_P1805921,KATNA1
A_01_P1805926,SYNE1
A_01_P1805931,0
A_01_P1805936,SYNJ2
A_01_P1805941,SYNJ2
A_01_P1805946,SYNJ2
A_01_P1805951,MAP3K4
A_01_P1805956,TTLL2
A_01_P1805961,MRFAP1
A_01_P1805966,0
A_01_P1805971,EVC
A_01_P1805976,EVC
A_01_P1805981,0
A_01_P1805986,EVC2
A_01_P1805991,STK32B
A_01_P1805996,0
A_01_P1806001,0
A_01_P1806006,0
A_01_P1806011,BOD1L1
A_01_P1806016,LCORL
A_01_P1806021,PPARGC1A
A_01_P1806026,PPARGC1A
A_01_P1806031,CCDC149
A_01_P1806036,0
A_01_P1806041,0
A_01_P1806046,CPEB2
A_01_P1806051,PROM1
A_01_P1806056,0
A_01_P1806061,RPS17L
A_01_P1806066,WTAP
A_01_P1806071,0
A_01_P1806076,0
A_01_P1806081,0
A_01_P1806086,0
A_01_P1806091,0
A_01_P1806096,0
A_01_P1806101,0
A_01_P1806106,SHISA3
A_01_P1806111,0
A_01_P1806116,0
A_01_P1806121,0
A_01_P1806126,GABRA4
A_01_P1806131,0
A_01_P1806136,0
A_01_P1806141,0
A_01_P1806146,0
A_01_P1806151,0
A_01_P1806156,0
A_01_P1806161,0
A_01_P1806166,YIPF7
A_01_P1806171,0
A_01_P1806176,0
A_01_P1806181,0
A_01_P1806186,SEC31A
A_01_P1806191,TMEM150C
A_01_P1806197,0
A_01_P1806201,0
A_01_P1806206,0
A_01_P1806211,BMP3
A_01_P1806216,0
A_01_P1806221,RASGEF1B
A_01_P1806226,0
A_01_P1806231,ANTXR2
A_01_P1806236,43719
A_01_P1806241,0
A_01_P1806246,0
A_01_P1806251,0
A_01_P1806256,0
A_01_P1806261,0
A_01_P1806268,0
A_01_P1806271,0
A_01_P1806276,0
A_01_P1806281,0
A_01_P1806286,0
A_01_P1806291,BTC
A_01_P1806296,BTC
A_01_P1806301,EPGN
A_01_P1806306,0
A_01_P1806311,0
A_01_P1806316,0
A_01_P1806321,0
A_01_P1806326,0
A_01_P1806331,0
A_01_P1806336,0
A_01_P1806341,SLC4A4
A_01_P1806346,RUFY3
A_01_P1806351,0
A_01_P1806356,LOC707477
A_01_P1806361,UGT2A1
A_01_P1806370,UGT2B9*2
A_01_P1806371,0
A_01_P1806376,0
A_01_P1806381,TMPRSS11A
A_01_P1806386,TMPRSS11D
A_01_P1806391,EPHA5
A_01_P1806396,0
A_01_P1806401,LOC698732
A_01_P1806406,0
A_01_P1806411,0
A_01_P1806416,LOC707320
A_01_P1806421,0
A_01_P1806426,0
A_01_P1806431,LOC695262
A_01_P1806436,0
A_01_P1806441,0
A_01_P1806446,0
A_01_P1806451,0
A_01_P1806456,0
A_01_P1806461,0
A_01_P1806466,PYURF
A_01_P1806471,GPRIN3
A_01_P1806476,0
A_01_P1806481,0
A_01_P1806486,0
A_01_P1806491,0
A_01_P1806501,0
A_01_P1806506,CCSER1
A_01_P1806511,0
A_01_P1806516,0
A_01_P1806521,0
A_01_P1806526,EMCN
A_01_P1806531,0
A_01_P1806536,SLC9B2
A_01_P1806541,C5H4orf54
A_01_P1806546,0
A_01_P1806551,0
A_01_P1806556,0
A_01_P1806561,0
A_01_P1806566,0
A_01_P1806571,SGMS2
A_01_P1806576,0
A_01_P1806581,0
A_01_P1806586,0
A_01_P1806591,0
A_01_P1806596,0
A_01_P1806601,0
A_01_P1806606,0
A_01_P1806613,0
A_01_P1806616,0
A_01_P1806621,LOC702336
A_01_P1806626,LOC702336
A_01_P1806633,LOC702336
A_01_P1806636,0
A_01_P1806641,LOC717879
A_01_P1806646,ARSJ
A_01_P1806651,NDNF
A_01_P1806656,LOC106998484
A_01_P1806661,0
A_01_P1806666,0
A_01_P1806671,LARP1B
A_01_P1806676,LOC106998457
A_01_P1806681,PCDH18
A_01_P1806686,MAML3
A_01_P1806691,0
A_01_P1806696,0
A_01_P1806701,LOC106998506
A_01_P1806706,0
A_01_P1806711,INPP4B
A_01_P1806716,0
A_01_P1806721,0
A_01_P1806726,0
A_01_P1806731,0
A_01_P1806736,0
A_01_P1806741,TMEM184C
A_01_P1806746,0
A_01_P1806751,ZNF827
A_01_P1806756,IQCM
A_01_P1806761,0
A_01_P1806766,0
A_01_P1806771,FAM160A1
A_01_P1806776,LOC698244
A_01_P1806781,C14H11orf24
A_01_P1806786,LRAT
A_01_P1806791,0
A_01_P1806796,0
A_01_P1806801,GASK1B
A_01_P1806806,0
A_01_P1806811,0
A_01_P1806816,0
A_01_P1806822,0
A_01_P1806826,0
A_01_P1806831,TMEM192
A_01_P1806836,0
A_01_P1806841,LOC106998578
A_01_P1806846,LOC696017
A_01_P1806851,0
A_01_P1806856,0
A_01_P1806861,HAND2
A_01_P1806866,0
A_01_P1806871,LOC106998592
A_01_P1806876,0
A_01_P1806881,0
A_01_P1806886,EPCAM
A_01_P1806891,0
A_01_P1806896,0
A_01_P1806901,0
A_01_P1806906,0
A_01_P1806916,0
A_01_P1806921,0
A_01_P1806926,0
A_01_P1806931,0
A_01_P1806936,0
A_01_P1806941,0
A_01_P1806946,LOC701749
A_01_P1806951,0
A_01_P1806956,0
A_01_P1806961,FAT1
A_01_P1806966,0
A_01_P1806971,0
A_01_P1806976,0
A_01_P1806981,0
A_01_P1806986,0
A_01_P1806991,0
A_01_P1806996,0
A_01_P1807001,0
A_01_P1807006,0
A_01_P1807011,AFAP1
A_01_P1807016,LOC722784
A_01_P1807021,ACOX3
A_01_P1807026,ACOX3
A_01_P1807033,ACOX3
A_01_P1807036,0
A_01_P1807041,ARAP2
A_01_P1807046,0
A_01_P1807051,0
A_01_P1807056,AFM
A_01_P1807061,0
A_01_P1807066,MRPL1
A_01_P1807071,FRAS1
A_01_P1807076,0
A_01_P1807081,HERC5
A_01_P1807086,HERC5
A_01_P1807091,UNC5C
A_01_P1807096,CASP6
A_01_P1807101,CFI
A_01_P1807106,LARP7
A_01_P1807111,QRFPR
A_01_P1807116,MFSD8
A_01_P1807123,0
A_01_P1807126,0
A_01_P1807131,0
A_01_P1807136,ANKRD37
A_01_P1807141,ANKRD37
A_01_P1807146,0
A_01_P1807151,0
A_01_P1807161,0
A_01_P1807166,TPPP
A_01_P1807176,0
A_01_P1807181,SLC6A3
A_01_P1807186,0
A_01_P1807191,0
A_01_P1807196,0
A_01_P1807201,0
A_01_P1807206,C6H5orf38
A_01_P1807211,0
A_01_P1807216,0
A_01_P1807221,0
A_01_P1807226,0
A_01_P1807231,0
A_01_P1807236,0
A_01_P1807241,ADAMTS16
A_01_P1807248,0
A_01_P1807251,0
A_01_P1807256,0
A_01_P1807261,0
A_01_P1807266,0
A_01_P1807271,0
A_01_P1807276,0
A_01_P1807281,0
A_01_P1807286,0
A_01_P1807291,0
A_01_P1807296,LOC106998654
A_01_P1807301,0
A_01_P1807306,0
A_01_P1807311,0
A_01_P1807316,0
A_01_P1807321,0
A_01_P1807326,0
A_01_P1807331,0
A_01_P1807336,LOC693750
A_01_P1807341,0
A_01_P1807346,LOC106998677
A_01_P1807351,PRDM9
A_01_P1807356,CDH6
A_01_P1807361,0
A_01_P1807366,LOC106998690
A_01_P1807371,0
A_01_P1807376,MTMR12
A_01_P1807381,0
A_01_P1807386,AMACR
A_01_P1807391,0
A_01_P1807396,0
A_01_P1807401,0
A_01_P1807406,0
A_01_P1807411,0
A_01_P1807417,SNRPG
A_01_P1807421,0
A_01_P1807426,0
A_01_P1807431,0
A_01_P1807436,0
A_01_P1807441,PTGER4
A_01_P1807446,0
A_01_P1807451,TTC33
A_01_P1807456,0
A_01_P1807461,GHR
A_01_P1807466,0
A_01_P1807471,0
A_01_P1807476,0
A_01_P1807481,0
A_01_P1807486,FGF10
A_01_P1807491,LOC702433
A_01_P1807496,PAIP1
A_01_P1807501,0
A_01_P1807506,0
A_01_P1807511,0
A_01_P1807516,0
A_01_P1807521,0
A_01_P1807526,0
A_01_P1807534,0
A_01_P1807536,LOC106998770
A_01_P1807541,0
A_01_P1807546,CDC20B
A_01_P1807551,0
A_01_P1807558,0
A_01_P1807561,LOC722545
A_01_P1807566,0
A_01_P1807571,0
A_01_P1807576,ACTBL2
A_01_P1807581,0
A_01_P1807586,ELOVL7
A_01_P1807591,0
A_01_P1807596,MIER3
A_01_P1807601,0
A_01_P1807606,SMIM15
A_01_P1807611,0
A_01_P1807616,0
A_01_P1807621,0
A_01_P1807626,C6H5orf64
A_01_P1807631,0
A_01_P1807641,0
A_01_P1807646,0
A_01_P1807651,0
A_01_P1807656,LOC106998788
A_01_P1807661,0
A_01_P1807666,MAST4
A_01_P1807671,DICER1
A_01_P1807676,PIK3R1
A_01_P1807681,MARVELD2
A_01_P1807686,0
A_01_P1807691,0
A_01_P1807696,0
A_01_P1807701,0
A_01_P1807706,NAIP
A_01_P1807711,0
A_01_P1807716,0
A_01_P1807721,0
A_01_P1807726,0
A_01_P1807731,0
A_01_P1807736,0
A_01_P1807741,0
A_01_P1807746,0
A_01_P1807751,0
A_01_P1807758,0
A_01_P1807761,0
A_01_P1807766,0
A_01_P1807771,0
A_01_P1807776,LOC708643
A_01_P1807781,0
A_01_P1807786,0
A_01_P1807791,0
A_01_P1807796,ANKRD34B
A_01_P1807801,0
A_01_P1807806,0
A_01_P1807811,0
A_01_P1807816,0
A_01_P1807821,0
A_01_P1807826,0
A_01_P1807831,0
A_01_P1807836,0
A_01_P1807841,0
A_01_P1807846,0
A_01_P1807851,0
A_01_P1807856,LOC106998839
A_01_P1807864,0
A_01_P1807866,0
A_01_P1807871,0
A_01_P1807876,0
A_01_P1807881,0
A_01_P1807886,0
A_01_P1807891,0
A_01_P1807896,0
A_01_P1807901,0
A_01_P1807906,0
A_01_P1807911,0
A_01_P1807916,0
A_01_P1807921,0
A_01_P1807926,0
A_01_P1807931,0
A_01_P1807936,0
A_01_P1807941,0
A_01_P1807946,0
A_01_P1807951,SLF1
A_01_P1807956,LNPEP
A_01_P1807961,GIN1
A_01_P1807966,0
A_01_P1807971,0
A_01_P1807976,0
A_01_P1807981,0
A_01_P1807986,SLC25A46
A_01_P1807991,0
A_01_P1807996,0
A_01_P1808001,STARD4
A_01_P1808006,0
A_01_P1808011,0
A_01_P1808016,EPB41L4A
A_01_P1808021,0
A_01_P1808026,0
A_01_P1808031,0
A_01_P1808036,0
A_01_P1808042,0
A_01_P1808046,0
A_01_P1808051,0
A_01_P1808056,0
A_01_P1808061,MAN2A1
A_01_P1808066,0
A_01_P1808071,TMEM232
A_01_P1808076,0
A_01_P1808081,CAMK4
A_01_P1808086,0
A_01_P1808091,0
A_01_P1808096,LOC106998894
A_01_P1808101,0
A_01_P1808106,0
A_01_P1808111,LOC697287
A_01_P1808116,HSD17B4
A_01_P1808121,0
A_01_P1808126,LOX
A_01_P1808131,LOC700241
A_01_P1808136,SNX2
A_01_P1808141,0
A_01_P1808146,LOC106998918
A_01_P1808151,0
A_01_P1808156,0
A_01_P1808161,0
A_01_P1808166,0
A_01_P1808171,0
A_01_P1808176,LOC106998931
A_01_P1808181,0
A_01_P1808186,0
A_01_P1808191,CHSY3
A_01_P1808196,0
A_01_P1808201,0
A_01_P1808206,0
A_01_P1808211,0
A_01_P1808216,LOC707687
A_01_P1808221,0
A_01_P1808226,0
A_01_P1808231,0
A_01_P1808236,0
A_01_P1808241,0
A_01_P1808246,0
A_01_P1808251,MEIKIN
A_01_P1808257,0
A_01_P1808261,0
A_01_P1808266,0
A_01_P1808271,0
A_01_P1808276,0
A_01_P1808281,0
A_01_P1808286,0
A_01_P1808291,0
A_01_P1808296,JADE2
A_01_P1808301,LOC713438
A_01_P1808306,0
A_01_P1808311,0
A_01_P1808316,0
A_01_P1808321,0
A_01_P1808326,0
A_01_P1808331,0
A_01_P1808336,ECSCR
A_01_P1808341,0
A_01_P1808346,0
A_01_P1808351,0
A_01_P1808356,0
A_01_P1808361,PCDHB12
A_01_P1808366,TAF7
A_01_P1808371,0
A_01_P1808376,0
A_01_P1808381,0
A_01_P1808386,LOC699873
A_01_P1808391,0
A_01_P1808396,0
A_01_P1808405,LOC702071
A_01_P1808406,PCDHB4
A_01_P1808411,LOC702071
A_01_P1808416,PCDHB8
A_01_P1808421,0
A_01_P1808426,0
A_01_P1808431,0
A_01_P1808436,0
A_01_P1808441,0
A_01_P1808446,NR3C1
A_01_P1808451,0
A_01_P1808456,PPP2R2B
A_01_P1808461,0
A_01_P1808466,PPP2R2B
A_01_P1808471,STK32A
A_01_P1808476,JAKMIP2
A_01_P1808481,0
A_01_P1808486,0
A_01_P1808491,0
A_01_P1808496,PDGFRB
A_01_P1808501,0
A_01_P1808506,0
A_01_P1808511,0
A_01_P1808516,0
A_01_P1808521,0
A_01_P1808526,0
A_01_P1808531,0
A_01_P1808536,0
A_01_P1808541,0
A_01_P1808546,0
A_01_P1808551,SAP30L
A_01_P1808556,0
A_01_P1808561,0
A_01_P1808567,0
A_01_P1808571,0
A_01_P1808576,0
A_01_P1808581,ZBED8
A_01_P1808591,0
A_01_P1808596,0
A_01_P1808601,CCNJL
A_01_P1808606,0
A_01_P1808611,LOC106999020
A_01_P1808617,RPS8
A_01_P1808621,HMMR
A_01_P1808626,INSYN2B
A_01_P1808631,0
A_01_P1808636,FOXI1
A_01_P1808641,FOXI1
A_01_P1808646,KCNIP1
A_01_P1808651,C6H5orf58
A_01_P1808656,0
A_01_P1808661,0
A_01_P1808666,LOC106999035
A_01_P1808671,LOC106999032
A_01_P1808676,0
A_01_P1808681,0
A_01_P1808686,FBXW11
A_01_P1808691,SH3PXD2B
A_01_P1808696,0
A_01_P1808701,0
A_01_P1808706,0
A_01_P1808711,0
A_01_P1808716,DRD1
A_01_P1808721,0
A_01_P1808726,LOC701047
A_01_P1808731,0
A_01_P1808736,0
A_01_P1808741,0
A_01_P1808746,0
A_01_P1808751,NSD1
A_01_P1808756,N4BP3
A_01_P1808761,0
A_01_P1808766,0
A_01_P1808776,0
A_01_P1808781,0
A_01_P1808786,0
A_01_P1808791,0
A_01_P1808796,0
A_01_P1808801,0
A_01_P1808806,0
A_01_P1808811,0
A_01_P1808816,MRNIP
A_01_P1808821,0
A_01_P1808826,RUFY1
A_01_P1808831,0
A_01_P1808841,0
A_01_P1808846,0
A_01_P1808851,LOC717340
A_01_P1808856,TRIM41
A_01_P1808861,0
A_01_P1808866,SDHA
A_01_P1808871,0
A_01_P1808876,SLC9A3
A_01_P1808881,0
A_01_P1808888,LOC704272
A_01_P1808893,0
A_01_P1808896,GOLPH3
A_01_P1808901,LOC701519
A_01_P1808906,ISL1
A_01_P1808911,PLPP1
A_01_P1808916,ANKRD55
A_01_P1808921,TRAPPC13
A_01_P1808926,ARHGEF28
A_01_P1808931,PDE8B
A_01_P1808936,DMGDH
A_01_P1808946,RASGRF2
A_01_P1808951,FAM81B
A_01_P1808956,WDR36
A_01_P1808961,0
A_01_P1808966,CATSPER3
A_01_P1808971,0
A_01_P1808976,0
A_01_P1808981,HMGXB3
A_01_P1808986,0
A_01_P1808991,UIMC1
A_01_P1808996,PDLIM7
A_01_P1809001,TMED9
A_01_P1809006,0
A_01_P1809011,LOC723031
A_01_P1809016,LOC723031
A_01_P1809021,LOC106996463
A_01_P1809026,0
A_01_P1809031,0
A_01_P1809036,0
A_01_P1809041,PLCXD1
A_01_P1809046,0
A_01_P1809051,0
A_01_P1809056,0
A_01_P1809061,0
A_01_P1809066,0
A_01_P1809071,0
A_01_P1809076,0
A_01_P1809081,0
A_01_P1809086,0
A_01_P1809091,0
A_01_P1809096,0
A_01_P1809101,0
A_01_P1809106,0
A_01_P1809111,SCG5
A_01_P1809116,0
A_01_P1809121,0
A_01_P1809126,0
A_01_P1809131,EMC4
A_01_P1809136,PGBD4
A_01_P1809141,0
A_01_P1809146,0
A_01_P1809151,0
A_01_P1809158,0
A_01_P1809161,0
A_01_P1809166,LOC100424874
A_01_P1809171,0
A_01_P1809176,0
A_01_P1809181,0
A_01_P1809186,0
A_01_P1809191,0
A_01_P1809196,0
A_01_P1809201,0
A_01_P1809206,0
A_01_P1809211,0
A_01_P1809216,0
A_01_P1809221,0
A_01_P1809226,0
A_01_P1809231,RPL22
A_01_P1809236,0
A_01_P1809241,LOC106999147
A_01_P1809246,0
A_01_P1809251,0
A_01_P1809261,0
A_01_P1809266,0
A_01_P1809271,RAD51
A_01_P1809276,0
A_01_P1809281,0
A_01_P1809286,PLA2G4D
A_01_P1809291,ZNF106
A_01_P1809296,0
A_01_P1809306,LRRC57
A_01_P1809311,0
A_01_P1809316,0
A_01_P1809322,STARD9
A_01_P1809326,0
A_01_P1809331,0
A_01_P1809336,WDR76
A_01_P1809342,0
A_01_P1809346,0
A_01_P1809351,0
A_01_P1809356,0
A_01_P1809361,0
A_01_P1809366,0
A_01_P1809371,0
A_01_P1809376,0
A_01_P1809381,0
A_01_P1809386,0
A_01_P1809391,CEP152
A_01_P1809396,LOC106999179
A_01_P1809401,0
A_01_P1809411,0
A_01_P1809416,0
A_01_P1809421,0
A_01_P1809426,0
A_01_P1809431,0
A_01_P1809436,0
A_01_P1809441,TCF12
A_01_P1809446,0
A_01_P1809451,0
A_01_P1809456,LOC106999199
A_01_P1809461,0
A_01_P1809466,0
A_01_P1809471,0
A_01_P1809476,0
A_01_P1809481,0
A_01_P1809486,C2CD4A
A_01_P1809491,0
A_01_P1809496,FBXL22
A_01_P1809501,DAPK2
A_01_P1809506,0
A_01_P1809511,0
A_01_P1809516,CLPX
A_01_P1809521,0
A_01_P1809526,0
A_01_P1809531,0
A_01_P1809536,SMAD3
A_01_P1809541,0
A_01_P1809546,RBPMS2
A_01_P1809551,0
A_01_P1809556,0
A_01_P1809561,0
A_01_P1809566,0
A_01_P1809571,0
